train_number,train_name,source,destination,travel_class,booking_date,travel_date,days_before_travel,waitlist_position,month,day_of_week,is_festival_season,is_peak_season,is_weekend,train_type,confirmed,total_seats_class,cancellation_rate
12909,Garib Rath,MMCT,NDLS,3A,2025-11-03,2026-02-20,109,0,2,4,False,False,False,Garib Rath,True,227,0.12
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-11-15,2026-02-09,86,0,2,0,False,False,False,Duronto,True,114,0.239
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-12-02,2026-03-07,95,0,3,5,True,False,True,Duronto,True,268,0.144
12953,August Kranti Rajdhani,BRC,KOTA,2A,2025-10-06,2026-01-17,103,0,1,5,False,False,True,Rajdhani,True,102,0.198
12909,Garib Rath,KOTA,NDLS,3A,2025-11-17,2026-01-15,59,4,1,3,False,False,False,Garib Rath,True,221,0.161
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-01-19,2026-01-28,9,34,1,2,False,False,False,Duronto,True,241,0.15
12187,Mumbai Garib Rath,BSL,NDLS,3A,2025-10-27,2026-02-05,101,0,2,3,False,False,False,Garib Rath,True,108,0.164
12903,Golden Temple Mail,BL,ST,3A,2026-02-19,2026-03-11,20,0,3,2,True,False,False,Superfast,True,306,0.065
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-03-16,2026-03-20,4,112,3,4,True,False,False,Duronto,False,220,0.158
12621,Tamil Nadu Express,BSL,JHS,3A,2026-03-04,2026-03-23,19,0,3,0,True,False,False,Superfast,True,146,0.088
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2026-02-05,2026-03-26,49,39,3,3,True,False,False,Rajdhani,False,314,0.125
12187,Mumbai Garib Rath,JHS,GWL,3A,2026-02-07,2026-03-28,49,25,3,5,True,False,True,Garib Rath,True,120,0.223
12621,Tamil Nadu Express,BPL,NDLS,SL,2025-11-18,2026-02-22,96,0,2,6,False,False,True,Superfast,True,292,0.082
12903,Golden Temple Mail,SWM,MTJ,3A,2026-01-16,2026-02-18,33,13,2,2,False,False,False,Superfast,True,228,0.219
12187,Mumbai Garib Rath,GWL,NDLS,3A,2026-01-14,2026-03-03,48,45,3,1,True,False,False,Garib Rath,False,289,0.207
12951,Mumbai Rajdhani,SWM,NDLS,2A,2026-01-25,2026-03-03,37,36,3,1,True,False,False,Rajdhani,False,322,0.327
12187,Mumbai Garib Rath,JHS,NDLS,3A,2026-01-11,2026-02-14,34,0,2,5,False,False,True,Garib Rath,True,174,0.075
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-09-20,2026-01-16,118,0,1,4,False,False,False,Duronto,True,138,0.188
12187,Mumbai Garib Rath,KYN,NDLS,3A,2026-01-02,2026-03-18,75,0,3,2,True,False,False,Garib Rath,True,90,0.093
12951,Mumbai Rajdhani,BRC,KOTA,2A,2025-11-01,2026-01-23,83,0,1,4,False,False,False,Rajdhani,True,380,0.255
12909,Garib Rath,MMCT,ST,3A,2025-12-12,2026-02-15,65,0,2,6,False,False,True,Garib Rath,False,198,0.302
12137,Punjab Mail,MTJ,NDLS,2A,2026-02-13,2026-03-14,29,0,3,5,True,False,True,Mail,True,281,0.199
12909,Garib Rath,MMCT,NDLS,3A,2025-10-12,2026-01-16,96,0,1,4,False,False,False,Garib Rath,True,131,0.339
12137,Punjab Mail,CSMT,GWL,2A,2026-02-03,2026-03-11,36,25,3,2,True,False,False,Mail,False,268,0.19
12925,Paschim Express,RTM,NDLS,SL,2025-11-19,2026-02-08,81,0,2,6,False,False,True,Superfast,True,81,0.295
12903,Golden Temple Mail,BL,BRC,3A,2026-01-26,2026-04-05,69,0,4,6,True,True,True,Superfast,True,181,0.123
12137,Punjab Mail,JHS,AGC,1A,2025-11-22,2026-02-25,95,0,2,2,False,False,False,Mail,True,325,0.102
12187,Mumbai Garib Rath,BPL,NDLS,3A,2025-11-18,2026-02-23,97,0,2,0,False,False,False,Garib Rath,True,363,0.176
12267,Mumbai Duronto,MMCT,NDLS,2A,2026-01-17,2026-01-28,11,0,1,2,False,False,False,Duronto,True,237,0.333
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-12-18,2026-01-13,26,62,1,1,False,False,False,Duronto,False,115,0.327
12909,Garib Rath,BRC,KOTA,3A,2025-11-22,2026-01-18,57,0,1,6,False,False,True,Garib Rath,True,395,0.269
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-02-02,2026-03-12,38,0,3,3,True,False,False,Duronto,True,85,0.081
12953,August Kranti Rajdhani,BRC,NDLS,2A,2025-12-07,2026-03-19,102,0,3,3,True,False,False,Rajdhani,True,157,0.085
12951,Mumbai Rajdhani,BRC,SWM,1A,2025-12-30,2026-02-17,49,0,2,1,False,False,False,Rajdhani,True,168,0.222
12925,Paschim Express,SWM,NDLS,SL,2025-12-04,2026-02-07,65,0,2,5,False,False,True,Superfast,True,56,0.29
12951,Mumbai Rajdhani,BRC,SWM,3A,2025-11-30,2026-02-24,86,0,2,1,False,False,False,Rajdhani,True,293,0.091
12903,Golden Temple Mail,BL,MTJ,GN,2025-12-02,2026-01-15,44,0,1,3,False,False,False,Superfast,True,360,0.096
12925,Paschim Express,ST,BRC,2A,2026-01-19,2026-02-10,22,71,2,1,False,False,False,Superfast,False,314,0.336
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2026-01-09,2026-03-05,55,45,3,3,True,False,False,Duronto,False,376,0.142
12621,Tamil Nadu Express,CSMT,AGC,SL,2026-01-27,2026-04-11,74,0,4,5,True,True,True,Superfast,True,399,0.239
12187,Mumbai Garib Rath,BPL,NDLS,3A,2026-03-08,2026-04-05,28,0,4,6,True,True,True,Garib Rath,True,347,0.15
12951,Mumbai Rajdhani,BRC,KOTA,1A,2025-10-08,2026-01-26,110,0,1,0,False,False,False,Rajdhani,True,310,0.191
12951,Mumbai Rajdhani,MMCT,BRC,3A,2025-10-09,2026-01-28,111,0,1,2,False,False,False,Rajdhani,True,78,0.158
12267,Mumbai Duronto,MMCT,NDLS,2A,2025-12-14,2026-02-25,73,0,2,2,False,False,False,Duronto,True,75,0.209
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-12-02,2026-01-20,49,0,1,1,False,False,False,Duronto,True,57,0.309
12925,Paschim Express,MTJ,NDLS,SL,2025-11-28,2026-03-11,103,0,3,2,True,False,False,Superfast,True,339,0.234
12953,August Kranti Rajdhani,MMCT,KOTA,1A,2025-11-05,2026-01-16,72,0,1,4,False,False,False,Rajdhani,True,264,0.147
12137,Punjab Mail,GWL,NDLS,GN,2026-01-24,2026-03-11,46,0,3,2,True,False,False,Mail,False,288,0.334
12903,Golden Temple Mail,BVI,MTJ,2A,2026-01-25,2026-02-24,30,0,2,1,False,False,False,Superfast,True,224,0.055
12903,Golden Temple Mail,BL,MTJ,GN,2025-10-10,2026-01-18,100,0,1,6,False,False,True,Superfast,True,394,0.155
12925,Paschim Express,BVI,MTJ,GN,2025-11-27,2026-02-12,77,0,2,3,False,False,False,Superfast,True,375,0.273
12137,Punjab Mail,BSL,GWL,GN,2026-01-06,2026-02-28,53,0,2,5,False,False,True,Mail,True,387,0.27
12925,Paschim Express,SWM,MTJ,SL,2026-02-23,2026-03-16,21,0,3,0,True,False,False,Superfast,False,56,0.301
12953,August Kranti Rajdhani,ST,NDLS,2A,2026-02-13,2026-03-09,24,0,3,0,True,False,False,Rajdhani,True,58,0.277
12903,Golden Temple Mail,MTJ,NDLS,3A,2026-01-06,2026-01-29,23,42,1,3,False,False,False,Superfast,False,400,0.213
12903,Golden Temple Mail,ST,SWM,GN,2025-10-25,2026-02-01,99,0,2,6,False,False,True,Superfast,True,122,0.311
12903,Golden Temple Mail,ST,KOTA,SL,2026-01-20,2026-01-25,5,97,1,6,False,False,True,Superfast,False,257,0.161
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2026-04-05,2026-04-10,5,0,4,4,True,True,False,Duronto,True,356,0.076
12953,August Kranti Rajdhani,KOTA,NDLS,1A,2025-11-24,2026-02-14,82,0,2,5,False,False,True,Rajdhani,True,172,0.237
12903,Golden Temple Mail,BRC,NDLS,2A,2025-12-13,2026-01-18,36,0,1,6,False,False,True,Superfast,True,395,0.167
12903,Golden Temple Mail,BVI,SWM,SL,2025-12-05,2026-02-24,81,0,2,1,False,False,False,Superfast,True,74,0.245
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-11-17,2026-02-23,98,0,2,0,False,False,False,Duronto,True,100,0.334
12903,Golden Temple Mail,BVI,RTM,3A,2025-10-07,2026-02-04,120,0,2,2,False,False,False,Superfast,True,390,0.273
12925,Paschim Express,RTM,MTJ,GN,2026-01-24,2026-04-02,68,0,4,3,True,True,False,Superfast,True,103,0.25
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-02-20,2026-04-07,46,15,4,1,True,True,False,Duronto,True,208,0.103
12903,Golden Temple Mail,BL,KOTA,SL,2026-01-28,2026-03-10,41,0,3,1,True,False,False,Superfast,True,279,0.125
12621,Tamil Nadu Express,CSMT,MMR,2A,2026-01-03,2026-02-26,54,0,2,3,False,False,False,Superfast,True,339,0.196
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-10-27,2026-01-15,80,0,1,3,False,False,False,Duronto,True,248,0.1
12621,Tamil Nadu Express,AGC,NDLS,GN,2025-12-10,2026-03-28,108,0,3,5,True,False,True,Superfast,True,364,0.275
12137,Punjab Mail,CSMT,ET,1A,2026-01-02,2026-03-07,64,0,3,5,True,False,True,Mail,True,248,0.053
12909,Garib Rath,BRC,NDLS,3A,2026-03-13,2026-03-23,10,36,3,0,True,False,False,Garib Rath,True,94,0.262
12621,Tamil Nadu Express,BPL,NDLS,GN,2026-01-01,2026-02-08,38,0,2,6,False,False,True,Superfast,True,349,0.198
12903,Golden Temple Mail,ST,NDLS,GN,2025-12-31,2026-01-25,25,34,1,6,False,False,True,Superfast,True,118,0.2
12187,Mumbai Garib Rath,BPL,NDLS,3A,2026-02-01,2026-04-08,66,0,4,2,True,True,False,Garib Rath,True,387,0.192
12137,Punjab Mail,GWL,MTJ,2A,2026-01-19,2026-02-20,32,0,2,4,False,False,False,Mail,True,245,0.331
12267,Mumbai Duronto,MMCT,NDLS,SL,2025-12-11,2026-03-24,103,0,3,1,True,False,False,Duronto,True,343,0.249
12909,Garib Rath,ST,NDLS,3A,2026-01-06,2026-01-12,6,60,1,0,False,False,False,Garib Rath,False,80,0.249
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-11-23,2026-02-11,80,0,2,2,False,False,False,Duronto,True,198,0.235
12951,Mumbai Rajdhani,KOTA,SWM,2A,2026-01-09,2026-03-21,71,0,3,5,True,False,True,Rajdhani,True,93,0.318
12267,Mumbai Duronto,MMCT,NDLS,SL,2025-11-20,2026-03-08,108,0,3,6,True,False,True,Duronto,True,157,0.137
12621,Tamil Nadu Express,BSL,BPL,2A,2025-11-23,2026-03-23,120,0,3,0,True,False,False,Superfast,True,389,0.192
12621,Tamil Nadu Express,AGC,NDLS,2A,2026-02-08,2026-02-08,0,0,2,6,False,False,True,Superfast,True,301,0.312
12137,Punjab Mail,KYN,AGC,3A,2026-01-29,2026-03-10,40,37,3,1,True,False,False,Mail,True,370,0.234
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2025-10-09,2026-01-18,101,0,1,6,False,False,True,Duronto,False,57,0.313
12953,August Kranti Rajdhani,ST,RTM,1A,2025-12-23,2026-04-08,106,0,4,2,True,True,False,Rajdhani,True,110,0.133
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2026-01-12,2026-01-22,10,32,1,3,False,False,False,Duronto,False,342,0.098
12909,Garib Rath,KOTA,NDLS,3A,2026-01-14,2026-03-14,59,0,3,5,True,False,True,Garib Rath,True,279,0.263
12925,Paschim Express,KOTA,MTJ,2A,2025-12-15,2026-02-19,66,0,2,3,False,False,False,Superfast,True,343,0.317
12909,Garib Rath,KOTA,NDLS,3A,2025-11-06,2026-03-02,116,0,3,0,True,False,False,Garib Rath,True,367,0.278
12925,Paschim Express,MTJ,NDLS,2A,2026-02-08,2026-03-17,37,22,3,1,True,False,False,Superfast,False,358,0.106
12187,Mumbai Garib Rath,CSMT,GWL,3A,2026-02-18,2026-03-18,28,25,3,2,True,False,False,Garib Rath,True,266,0.086
12621,Tamil Nadu Express,JHS,AGC,3A,2026-01-14,2026-03-03,48,0,3,1,True,False,False,Superfast,True,247,0.269
12187,Mumbai Garib Rath,JHS,GWL,3A,2025-11-18,2026-03-09,111,0,3,0,True,False,False,Garib Rath,True,395,0.302
12137,Punjab Mail,BPL,AGC,SL,2025-10-23,2026-02-17,117,0,2,1,False,False,False,Mail,True,267,0.161
12187,Mumbai Garib Rath,BPL,GWL,3A,2025-12-25,2026-03-11,76,0,3,2,True,False,False,Garib Rath,True,296,0.114
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-12-06,2026-01-15,40,24,1,3,False,False,False,Duronto,False,148,0.247
12903,Golden Temple Mail,SWM,MTJ,3A,2025-11-30,2026-02-10,72,0,2,1,False,False,False,Superfast,True,194,0.257
12267,Mumbai Duronto,MMCT,NDLS,SL,2025-11-11,2026-02-23,104,0,2,0,False,False,False,Duronto,True,278,0.124
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-02-26,2026-02-26,0,0,2,3,False,False,False,Duronto,True,157,0.091
12903,Golden Temple Mail,ST,BRC,SL,2026-01-02,2026-03-08,65,0,3,6,True,False,True,Superfast,True,348,0.1
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-12-29,2026-04-07,99,0,4,1,True,True,False,Duronto,True,351,0.247
12909,Garib Rath,ST,KOTA,3A,2025-11-20,2026-02-07,79,0,2,5,False,False,True,Garib Rath,True,317,0.211
12621,Tamil Nadu Express,CSMT,NDLS,2A,2025-12-24,2026-04-09,106,0,4,3,True,True,False,Superfast,True,55,0.175
12903,Golden Temple Mail,BVI,SWM,SL,2026-01-22,2026-02-19,28,38,2,3,False,False,False,Superfast,True,301,0.143
12621,Tamil Nadu Express,CSMT,BPL,GN,2025-11-25,2026-01-26,62,0,1,0,False,False,False,Superfast,True,275,0.276
12267,Mumbai Duronto,MMCT,NDLS,SL,2026-01-13,2026-02-12,30,26,2,3,False,False,False,Duronto,True,74,0.341
12925,Paschim Express,BVI,KOTA,3A,2026-01-20,2026-04-10,80,0,4,4,True,True,False,Superfast,True,250,0.339
12267,Mumbai Duronto,MMCT,NDLS,SL,2026-03-03,2026-03-23,20,0,3,0,True,False,False,Duronto,True,176,0.093
12953,August Kranti Rajdhani,BRC,KOTA,2A,2025-11-22,2026-01-18,57,0,1,6,False,False,True,Rajdhani,True,311,0.19
12621,Tamil Nadu Express,KYN,MMR,SL,2025-11-14,2026-02-22,100,0,2,6,False,False,True,Superfast,True,343,0.291
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-11-22,2026-03-18,116,0,3,2,True,False,False,Duronto,True,331,0.33
12951,Mumbai Rajdhani,BRC,KOTA,1A,2025-12-24,2026-01-24,31,0,1,5,False,False,True,Rajdhani,True,210,0.06
12925,Paschim Express,SWM,MTJ,2A,2025-12-12,2026-02-10,60,0,2,1,False,False,False,Superfast,True,181,0.323
12925,Paschim Express,SWM,NDLS,SL,2026-01-14,2026-02-21,38,3,2,5,False,False,True,Superfast,True,176,0.308
12909,Garib Rath,ST,NDLS,3A,2025-12-27,2026-02-18,53,0,2,2,False,False,False,Garib Rath,True,260,0.172
12951,Mumbai Rajdhani,BRC,SWM,1A,2026-02-16,2026-03-17,29,79,3,1,True,False,False,Rajdhani,False,220,0.056
12621,Tamil Nadu Express,ET,AGC,3A,2025-12-23,2026-02-02,41,29,2,0,False,False,False,Superfast,True,50,0.069
12187,Mumbai Garib Rath,CSMT,JHS,3A,2026-02-01,2026-03-02,29,51,3,0,True,False,False,Garib Rath,False,383,0.181
12137,Punjab Mail,MTJ,NDLS,SL,2026-01-27,2026-04-01,64,0,4,2,True,True,False,Mail,True,156,0.129
12925,Paschim Express,KOTA,SWM,SL,2025-10-29,2026-02-15,109,0,2,6,False,False,True,Superfast,True,271,0.132
12187,Mumbai Garib Rath,CSMT,NDLS,3A,2026-01-28,2026-02-24,27,4,2,1,False,False,False,Garib Rath,True,150,0.339
12953,August Kranti Rajdhani,KOTA,NDLS,1A,2025-11-07,2026-02-28,113,0,2,5,False,False,True,Rajdhani,True,356,0.096
12925,Paschim Express,SWM,NDLS,2A,2025-10-30,2026-02-06,99,0,2,4,False,False,False,Superfast,True,283,0.076
12951,Mumbai Rajdhani,KOTA,SWM,1A,2025-12-23,2026-02-15,54,0,2,6,False,False,True,Rajdhani,True,291,0.263
12187,Mumbai Garib Rath,JHS,GWL,3A,2025-10-23,2026-01-13,82,0,1,1,False,False,False,Garib Rath,True,360,0.079
12137,Punjab Mail,MMR,JHS,GN,2025-11-05,2026-01-30,86,0,1,4,False,False,False,Mail,True,250,0.088
12187,Mumbai Garib Rath,KYN,BPL,3A,2026-01-27,2026-03-14,46,36,3,5,True,False,True,Garib Rath,True,361,0.101
12925,Paschim Express,BVI,BRC,3A,2026-01-14,2026-01-14,0,0,1,2,False,False,False,Superfast,True,322,0.084
12903,Golden Temple Mail,BL,RTM,SL,2026-02-19,2026-03-05,14,96,3,3,True,False,False,Superfast,False,254,0.087
12187,Mumbai Garib Rath,BPL,JHS,3A,2025-11-03,2026-01-21,79,0,1,2,False,False,False,Garib Rath,True,122,0.234
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-11-15,2026-01-26,72,0,1,0,False,False,False,Duronto,True,157,0.158
12953,August Kranti Rajdhani,BRC,RTM,2A,2025-12-08,2026-02-01,55,23,2,6,False,False,True,Rajdhani,False,120,0.266
12909,Garib Rath,MMCT,BRC,3A,2025-12-01,2026-02-12,73,0,2,3,False,False,False,Garib Rath,True,278,0.25
12953,August Kranti Rajdhani,RTM,KOTA,3A,2026-01-04,2026-03-30,85,0,3,0,True,False,False,Rajdhani,True,89,0.211
12267,Mumbai Duronto,MMCT,NDLS,SL,2025-11-22,2026-01-31,70,0,1,5,False,False,True,Duronto,True,99,0.17
12137,Punjab Mail,NMD,MTJ,1A,2026-02-19,2026-03-18,27,84,3,2,True,False,False,Mail,False,387,0.242
12621,Tamil Nadu Express,BSL,BPL,3A,2026-01-01,2026-01-28,27,0,1,2,False,False,False,Superfast,True,152,0.186
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-10-18,2026-01-21,95,0,1,2,False,False,False,Duronto,True,178,0.081
12909,Garib Rath,BVI,NDLS,3A,2025-12-25,2026-02-24,61,0,2,1,False,False,False,Garib Rath,True,192,0.127
12925,Paschim Express,BVI,KOTA,GN,2025-12-30,2026-02-07,39,0,2,5,False,False,True,Superfast,False,284,0.226
12951,Mumbai Rajdhani,SWM,NDLS,1A,2025-11-20,2026-02-24,96,0,2,1,False,False,False,Rajdhani,True,346,0.124
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-12-26,2026-03-20,84,0,3,4,True,False,False,Duronto,True,192,0.268
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2025-09-16,2026-01-11,117,0,1,6,False,False,True,Rajdhani,True,383,0.259
12621,Tamil Nadu Express,AGC,NDLS,SL,2025-11-26,2026-01-28,63,0,1,2,False,False,False,Superfast,True,111,0.273
12621,Tamil Nadu Express,CSMT,AGC,GN,2026-02-02,2026-02-24,22,0,2,1,False,False,False,Superfast,True,138,0.106
12925,Paschim Express,BRC,MTJ,GN,2026-01-29,2026-02-13,15,79,2,4,False,False,False,Superfast,True,293,0.1
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-02-10,2026-02-24,14,23,2,1,False,False,False,Duronto,False,400,0.343
12903,Golden Temple Mail,MMCT,KOTA,GN,2025-11-19,2026-01-28,70,0,1,2,False,False,False,Superfast,True,336,0.307
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-02-02,2026-04-03,60,25,4,4,True,True,False,Duronto,True,313,0.319
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-03-10,2026-04-01,22,0,4,2,True,True,False,Duronto,True,353,0.132
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-01-21,2026-03-24,62,0,3,1,True,False,False,Duronto,True,75,0.269
12621,Tamil Nadu Express,MMR,AGC,2A,2026-01-30,2026-02-20,21,0,2,4,False,False,False,Superfast,True,135,0.101
12187,Mumbai Garib Rath,JHS,GWL,3A,2025-11-24,2026-03-11,107,0,3,2,True,False,False,Garib Rath,True,342,0.298
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-01-08,2026-04-06,88,0,4,0,True,True,False,Duronto,True,158,0.101
12951,Mumbai Rajdhani,BRC,KOTA,1A,2025-12-10,2026-01-17,38,0,1,5,False,False,True,Rajdhani,True,292,0.243
12951,Mumbai Rajdhani,BRC,SWM,3A,2026-03-01,2026-03-14,13,21,3,5,True,False,True,Rajdhani,False,244,0.213
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-01-12,2026-03-17,64,0,3,1,True,False,False,Duronto,True,337,0.289
12909,Garib Rath,KOTA,NDLS,3A,2025-12-14,2026-02-21,69,0,2,5,False,False,True,Garib Rath,True,233,0.075
12267,Mumbai Duronto,MMCT,NDLS,SL,2026-01-08,2026-01-13,5,126,1,1,False,False,False,Duronto,False,193,0.325
12953,August Kranti Rajdhani,RTM,KOTA,2A,2025-11-05,2026-01-18,74,0,1,6,False,False,True,Rajdhani,True,201,0.3
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-03-25,2026-04-10,16,67,4,4,True,True,False,Duronto,False,60,0.276
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-02-02,2026-04-09,66,0,4,3,True,True,False,Duronto,True,167,0.26
12187,Mumbai Garib Rath,GWL,NDLS,3A,2025-12-24,2026-03-14,80,0,3,5,True,False,True,Garib Rath,True,209,0.343
12267,Mumbai Duronto,MMCT,NDLS,SL,2026-03-16,2026-03-26,10,58,3,3,True,False,False,Duronto,True,304,0.065
12621,Tamil Nadu Express,KYN,JHS,2A,2025-12-30,2026-04-03,94,0,4,4,True,True,False,Superfast,True,74,0.12
12903,Golden Temple Mail,ST,SWM,3A,2025-11-01,2026-02-24,115,0,2,1,False,False,False,Superfast,True,108,0.238
12621,Tamil Nadu Express,MMR,ET,SL,2026-02-22,2026-02-23,1,32,2,0,False,False,False,Superfast,True,328,0.244
12137,Punjab Mail,BPL,GWL,1A,2026-01-10,2026-04-04,84,0,4,5,True,True,True,Mail,True,163,0.213
12951,Mumbai Rajdhani,SWM,NDLS,1A,2026-01-06,2026-02-18,43,5,2,2,False,False,False,Rajdhani,True,107,0.303
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-10-27,2026-01-25,90,0,1,6,False,False,True,Duronto,True,247,0.148
12187,Mumbai Garib Rath,BSL,BPL,3A,2026-01-14,2026-02-09,26,51,2,0,False,False,False,Garib Rath,False,330,0.086
12903,Golden Temple Mail,BVI,RTM,GN,2025-10-21,2026-02-13,115,0,2,4,False,False,False,Superfast,False,50,0.26
12187,Mumbai Garib Rath,JHS,GWL,3A,2025-10-11,2026-01-24,105,0,1,5,False,False,True,Garib Rath,False,259,0.124
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-01-01,2026-01-31,30,0,1,5,False,False,True,Duronto,True,341,0.297
12909,Garib Rath,MMCT,NDLS,3A,2026-01-03,2026-03-26,82,0,3,3,True,False,False,Garib Rath,True,384,0.249
12909,Garib Rath,MMCT,KOTA,3A,2026-01-03,2026-02-16,44,0,2,0,False,False,False,Garib Rath,True,70,0.318
12903,Golden Temple Mail,BRC,SWM,SL,2026-01-19,2026-03-28,68,0,3,5,True,False,True,Superfast,True,195,0.235
12951,Mumbai Rajdhani,MMCT,BRC,1A,2026-03-05,2026-03-05,0,139,3,3,True,False,False,Rajdhani,False,358,0.211
12903,Golden Temple Mail,ST,RTM,2A,2026-01-21,2026-03-12,50,28,3,3,True,False,False,Superfast,True,197,0.055
12903,Golden Temple Mail,MMCT,MTJ,SL,2026-02-23,2026-02-23,0,16,2,0,False,False,False,Superfast,True,60,0.205
12951,Mumbai Rajdhani,SWM,NDLS,1A,2026-03-18,2026-03-25,7,54,3,2,True,False,False,Rajdhani,False,100,0.055
12909,Garib Rath,KOTA,NDLS,3A,2025-12-21,2026-02-28,69,0,2,5,False,False,True,Garib Rath,True,305,0.137
12925,Paschim Express,KOTA,NDLS,SL,2025-12-19,2026-03-20,91,0,3,4,True,False,False,Superfast,True,146,0.076
12909,Garib Rath,BRC,NDLS,3A,2026-02-20,2026-03-24,32,0,3,1,True,False,False,Garib Rath,True,311,0.082
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-01-31,2026-04-01,60,45,4,2,True,True,False,Duronto,False,242,0.348
12903,Golden Temple Mail,BL,ST,2A,2025-12-25,2026-03-11,76,0,3,2,True,False,False,Superfast,False,161,0.057
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-12-04,2026-01-27,54,8,1,1,False,False,False,Duronto,True,221,0.325
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-12-27,2026-03-31,94,0,3,1,True,False,False,Duronto,True,134,0.271
12621,Tamil Nadu Express,JHS,AGC,SL,2025-10-07,2026-01-23,108,0,1,4,False,False,False,Superfast,True,280,0.349
12925,Paschim Express,RTM,SWM,SL,2026-01-21,2026-03-11,49,21,3,2,True,False,False,Superfast,True,59,0.068
12267,Mumbai Duronto,MMCT,NDLS,SL,2026-02-03,2026-03-15,40,0,3,6,True,False,True,Duronto,True,229,0.214
12621,Tamil Nadu Express,BPL,JHS,GN,2026-02-04,2026-02-12,8,74,2,3,False,False,False,Superfast,True,84,0.346
12925,Paschim Express,MMCT,BVI,SL,2026-02-24,2026-04-03,38,0,4,4,True,True,False,Superfast,True,137,0.245
12909,Garib Rath,BVI,ST,3A,2025-12-29,2026-02-11,44,18,2,2,False,False,False,Garib Rath,True,161,0.288
12951,Mumbai Rajdhani,SWM,NDLS,2A,2025-11-28,2026-03-03,95,0,3,1,True,False,False,Rajdhani,True,127,0.304
12925,Paschim Express,ST,BRC,3A,2026-02-08,2026-02-21,13,62,2,5,False,False,True,Superfast,False,257,0.326
12909,Garib Rath,KOTA,NDLS,3A,2026-01-30,2026-02-15,16,48,2,6,False,False,True,Garib Rath,False,274,0.215
12137,Punjab Mail,MMR,AGC,1A,2026-01-04,2026-03-31,86,0,3,1,True,False,False,Mail,True,311,0.065
12953,August Kranti Rajdhani,KOTA,NDLS,1A,2025-11-29,2026-01-26,58,25,1,0,False,False,False,Rajdhani,False,155,0.307
12187,Mumbai Garib Rath,GWL,NDLS,3A,2026-02-10,2026-03-05,23,0,3,3,True,False,False,Garib Rath,True,279,0.102
12137,Punjab Mail,ET,GWL,GN,2026-01-29,2026-02-06,8,17,2,4,False,False,False,Mail,True,147,0.151
12925,Paschim Express,ST,SWM,2A,2026-03-27,2026-04-06,10,0,4,0,True,True,False,Superfast,True,117,0.243
12951,Mumbai Rajdhani,MMCT,KOTA,2A,2025-12-19,2026-04-08,110,0,4,2,True,True,False,Rajdhani,True,191,0.299
12137,Punjab Mail,JHS,MTJ,1A,2025-12-01,2026-03-10,99,0,3,1,True,False,False,Mail,True,240,0.116
12953,August Kranti Rajdhani,MMCT,RTM,2A,2026-03-04,2026-04-10,37,0,4,4,True,True,False,Rajdhani,True,140,0.335
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2025-10-29,2026-01-24,87,0,1,5,False,False,True,Duronto,True,182,0.213
12903,Golden Temple Mail,ST,SWM,SL,2025-11-19,2026-01-30,72,0,1,4,False,False,False,Superfast,True,126,0.296
12187,Mumbai Garib Rath,BPL,GWL,3A,2026-01-04,2026-03-11,66,0,3,2,True,False,False,Garib Rath,True,243,0.165
